473	0.624
474	0.549
475	0.581
476	0.597
477	0.606
478	0.609
479	0.57
480	0.623
481	0.64
482	0.61
483	0.586
484	0.574
485	0.594
486	0.621
487	0.6
488	0.627
489	0.65
490	0.547
491	0.585
492	0.591
493	0.627
494	0.609
495	0.59
496	0.639
497	0.584
498	0.608
499	0.587
500	0.58
501	0.611
502	0.614
503	0.63
504	0.635
505	0.606
506	0.599
507	0.576
508	0.598
509	0.635
510	0.586
511	0.605
512	0.543
513	0.618
514	0.572
515	0.627
516	0.599
517	0.619
518	0.568
519	0.578
520	0.608
521	0.566
522	0.592
523	0.616
524	0.601
525	0.602
526	0.62
527	0.622
528	0.606
529	0.592
530	0.56
531	0.605
532	0.611
533	0.61
534	0.62
535	0.581
536	0.586
537	0.618
538	0.613
539	0.623
540	0.602
541	0.588
542	0.603
543	0.582
544	0.632
545	0.606
546	0.615
547	0.62
548	0.646
549	0.599
550	0.598
551	0.593
552	0.605
553	0.637
554	0.601
555	0.589
556	0.597
557	0.585
558	0.625
559	0.599
560	0.618
561	0.608
562	0.596
563	0.59
564	0.546
565	0.581
566	0.599
567	0.584
568	0.558
569	0.624
570	0.656
571	0.604
572	0.575
573	0.63
574	0.622
575	0.614
576	0.604
577	0.614
578	0.578
579	0.58
580	0.645
581	0.635
582	0.586
583	0.585
584	0.615
585	0.612
586	0.611
587	0.589
588	0.602
589	0.64
590	0.566
591	0.602
592	0.569
593	0.605
594	0.591
595	0.634
596	0.599
597	0.611
598	0.614
599	0.603
600	0.602
601	0.581
602	0.576
603	0.569
604	0.606
605	0.588
606	0.604
607	0.598
608	0.64
609	0.57
610	0.592
611	0.632
612	0.609
613	0.612
614	0.599
615	0.61
616	0.604
617	0.64
618	0.579
619	0.617
620	0.623
621	0.617
622	0.601
623	0.608
624	0.58
625	0.562
626	0.623
627	0.63
628	0.604
629	0.61
630	0.602
631	0.604
632	0.623
633	0.589
634	0.596
635	0.6
636	0.602
637	0.604
638	0.594
639	0.581
640	0.598
641	0.622
642	0.562
643	0.621
644	0.55
645	0.603
646	0.599
647	0.595
648	0.628
649	0.612
650	0.598
651	0.605
652	0.587
653	0.602
654	0.607
655	0.624
656	0.591
657	0.595
658	0.574
659	0.59
660	0.605
661	0.587
662	0.574
663	0.605
664	0.59
665	0.6
666	0.601
667	0.574
668	0.599
669	0.589
670	0.566
671	0.584
672	0.603
673	0.609
674	0.582
675	0.597
676	0.595
677	0.581
678	0.608
679	0.605
680	0.587
681	0.605
682	0.606
683	0.592
684	0.598
685	0.588
686	0.585
687	0.622
688	0.586
689	0.589
690	0.61
691	0.586
692	0.627
693	0.579
694	0.601
695	0.6
696	0.618
697	0.564
698	0.617
699	0.589
700	0.607
701	0.618
702	0.62
703	0.593
704	0.598
705	0.61
706	0.61
707	0.601
708	0.605
709	0.609
710	0.593
711	0.61
712	0.579
713	0.578
714	0.602
715	0.629
716	0.606
717	0.562
718	0.599
719	0.601
720	0.61
721	0.598
722	0.614
723	0.593
724	0.605
725	0.586
726	0.561
727	0.611
728	0.576
729	0.609
730	0.599
731	0.618
732	0.616
733	0.573
734	0.619
735	0.6
736	0.586
737	0.598
738	0.588
739	0.562
740	0.618
741	0.588
742	0.593
743	0.575
744	0.629
745	0.623
746	0.602
747	0.588
748	0.59
749	0.593
750	0.599
751	0.597
752	0.585
753	0.603
754	0.634
755	0.566
756	0.59
757	0.605
758	0.607
759	0.599
760	0.586
761	0.599
762	0.612
763	0.634
764	0.579
765	0.604
766	0.608
767	0.596
768	0.589
769	0.605
770	0.587
771	0.593
772	0.589
773	0.576
774	0.607
775	0.59
776	0.575
777	0.579
778	0.604
779	0.571
780	0.596
781	0.602
782	0.602
783	0.609
784	0.597
785	0.628
786	0.579
787	0.602
788	0.613
789	0.554
790	0.62
791	0.616
792	0.597
793	0.623
794	0.593
795	0.592
796	0.604
797	0.573
798	0.605
799	0.618
800	0.623
801	0.577
802	0.607
803	0.604
804	0.611
805	0.575
806	0.625
807	0.608
808	0.646
809	0.588
810	0.616
811	0.588
812	0.64
813	0.615
814	0.59
815	0.588
816	0.615
817	0.603
818	0.572
819	0.607
820	0.557
821	0.582
822	0.605
823	0.575
824	0.598
825	0.592
826	0.596
827	0.611
828	0.597
829	0.604
830	0.589
831	0.633
832	0.576
833	0.575
834	0.591
835	0.588
836	0.584
837	0.616
838	0.638
839	0.625
840	0.654
841	0.614
842	0.616
843	0.595
844	0.586
845	0.592
846	0.589
847	0.604
848	0.612
849	0.621
850	0.584
851	0.635
852	0.616
853	0.61
854	0.604
855	0.581
856	0.598
857	0.609
858	0.607
859	0.588
860	0.595
861	0.583
862	0.624
863	0.603
864	0.591
865	0.564
866	0.575
867	0.617
868	0.603
869	0.628
870	0.609
871	0.608
872	0.584
873	0.598
874	0.601
875	0.611
876	0.626
877	0.592
878	0.597
879	0.617
880	0.611
881	0.595
882	0.598
883	0.613
884	0.586
885	0.623
886	0.597
887	0.596
888	0.584
889	0.607
890	0.636
891	0.606
892	0.604
893	0.599
894	0.606
895	0.59
896	0.604
897	0.635
898	0.614
899	0.614
900	0.621
901	0.609
902	0.615
903	0.569
904	0.586
905	0.617
906	0.6
907	0.593
908	0.595
909	0.601
910	0.62
911	0.559
912	0.601
913	0.578
914	0.592
915	0.596
916	0.606
917	0.607
918	0.588
919	0.568
920	0.61
921	0.592
922	0.576
923	0.636
924	0.619
925	0.573
926	0.608
927	0.584
928	0.617
929	0.583
930	0.571
931	0.596
932	0.606
933	0.586
934	0.619
935	0.613
936	0.616
937	0.608
938	0.638
939	0.597
940	0.647
941	0.59
942	0.585
943	0.611
944	0.589
945	0.6
946	0.604
947	0.582
948	0.62
949	0.612
950	0.618
951	0.608
952	0.605
953	0.581
954	0.592
955	0.615
956	0.591
957	0.598
958	0.586
959	0.61
960	0.605
961	0.61
962	0.622
963	0.617
964	0.613
965	0.598
966	0.602
967	0.56
968	0.574
969	0.625
970	0.595
971	0.59
972	0.624
973	0.597
974	0.627
975	0.609
976	0.618
977	0.593
978	0.599
979	0.619
980	0.579
981	0.623
982	0.593
983	0.59
984	0.596
985	0.603
986	0.596
987	0.606
988	0.61
989	0.595
990	0.62
991	0.644
992	0.614
993	0.6
994	0.563
995	0.622
996	0.61
997	0.577
998	0.582
999	0.594
1000	0.577
1001	0.595
1002	0.602
1003	0.601
1004	0.621
1005	0.595
1006	0.612
1007	0.602
1008	0.598
1009	0.595
1010	0.612
1011	0.6
1012	0.612
1013	0.581
1014	0.605
1015	0.61
1016	0.587
1017	0.57
1018	0.639
1019	0.585
1020	0.591
1021	0.636
1022	0.583
1023	0.57
1024	0.592
1025	0.593
1026	0.601
1027	0.613
1028	0.586
1029	0.618
1030	0.599
1031	0.578
1032	0.62
1033	0.596
1034	0.597
1035	0.591
1036	0.579
1037	0.608
1038	0.605
1039	0.61
1040	0.603
1041	0.598
1042	0.614
1043	0.603
1044	0.608
1045	0.617
1046	0.617
1047	0.585
1048	0.619
1049	0.609
1050	0.591
1051	0.597
1052	0.596
1053	0.593
1054	0.6
1055	0.584
1056	0.572
1057	0.589
1058	0.573
1059	0.601
1060	0.575
1061	0.583
1062	0.588
1063	0.613
1064	0.588
1065	0.598
1066	0.596
1067	0.58
1068	0.592
1069	0.608
1070	0.573
1071	0.603
1072	0.593
1073	0.578
1074	0.613
1075	0.599
1076	0.607
1077	0.621
1078	0.596
1079	0.605
1080	0.585
1081	0.617
1082	0.607
1083	0.595
1084	0.578
1085	0.593
1086	0.612
1087	0.612
1088	0.603
1089	0.607
1090	0.581
1091	0.626
1092	0.618
1093	0.586
1094	0.611
1095	0.598
1096	0.602
1097	0.613
1098	0.591
1099	0.598
1100	0.591
1101	0.593
1102	0.604
1103	0.618
1104	0.585
1105	0.595
1106	0.608
1107	0.597
1108	0.582
1109	0.61
1110	0.584
1111	0.61
1112	0.579
1113	0.586
1114	0.587
1115	0.608
1116	0.602
1117	0.589
1118	0.581
1119	0.579
1120	0.621
1121	0.62
1122	0.606
1123	0.59
1124	0.579
1125	0.603
1126	0.604
1127	0.599
1128	0.603
1129	0.572
1130	0.612
1131	0.577
1132	0.586
1133	0.605
1134	0.593
1135	0.602
1136	0.59
1137	0.609
1138	0.605
1139	0.601
1140	0.589
1141	0.593
1142	0.603
1143	0.584
1144	0.642
1145	0.621
1146	0.61
1147	0.595
1148	0.62
1149	0.592
1150	0.613
1151	0.593
1152	0.622
1153	0.603
1154	0.615
1155	0.568
1156	0.596
1157	0.623
1158	0.609
1159	0.594
1160	0.595
1161	0.616
1162	0.581
1163	0.583
1164	0.6
1165	0.6
1166	0.589
1167	0.592
1168	0.58
1169	0.602
1170	0.6
1171	0.614
1172	0.608
1173	0.602
1174	0.594
1175	0.591
1176	0.58
1177	0.588
1178	0.621
1179	0.601
1180	0.61
1181	0.599
1182	0.605
1183	0.593
1184	0.601
1185	0.589
1186	0.594
1187	0.599
1188	0.599
1189	0.613
1190	0.602
1191	0.589
1192	0.602
1193	0.598
1194	0.606
1195	0.621
1196	0.599
1197	0.6
1198	0.588
1199	0.574
1200	0.599
1201	0.588
1202	0.641
1203	0.616
1204	0.604
1205	0.613
1206	0.577
1207	0.606
1208	0.573
1209	0.62
1210	0.599
1211	0.581
1212	0.59
1213	0.606
1214	0.6
1215	0.555
1216	0.6
1217	0.603
1218	0.626
1219	0.605
1220	0.598
1221	0.602
1222	0.621
1223	0.567
1224	0.588
1225	0.598
1226	0.606
1227	0.619
1228	0.596
1229	0.612
1230	0.596
1231	0.609
1232	0.61
1233	0.592
1234	0.594
1235	0.589
1236	0.595
1237	0.599
1238	0.599
1239	0.589
1240	0.605
1241	0.617
1242	0.607
1243	0.592
1244	0.586
1245	0.618
1246	0.616
1247	0.594
1248	0.614
1249	0.592
1250	0.583
1251	0.6
1252	0.605
1253	0.599
1254	0.61
1255	0.592
1256	0.58
1257	0.593
1258	0.612
1259	0.6
1260	0.612
1261	0.592
1262	0.578
1263	0.591
1264	0.623
1265	0.584
1266	0.601
1267	0.602
1268	0.603
1269	0.608
1270	0.613
1271	0.584
1272	0.597
1273	0.614
1274	0.59
1275	0.595
1276	0.614
1277	0.597
1278	0.628
1279	0.617
1280	0.593
1281	0.593
1282	0.596
1283	0.591
1284	0.593
1285	0.611
1286	0.607
1287	0.585
1288	0.604
1289	0.576
1290	0.615
1291	0.593
1292	0.587
1293	0.586
1294	0.608
1295	0.592
1296	0.627
1297	0.602
1298	0.605
1299	0.592
1300	0.587
1301	0.582
1302	0.607
1303	0.567
1304	0.6
1305	0.585
1306	0.58
1307	0.604
1308	0.59
1309	0.628
1310	0.593
1311	0.6
1312	0.585
1313	0.609
1314	0.616
1315	0.601
1316	0.577
1317	0.601
1318	0.625
1319	0.587
1320	0.612
1321	0.602
1322	0.591
1323	0.603
1324	0.592
1325	0.612
1326	0.594
1327	0.61
1328	0.617
1329	0.628
1330	0.603
1331	0.608
1332	0.606
1333	0.62
1334	0.606
1335	0.596
1336	0.594
1337	0.595
1338	0.587
1339	0.595
1340	0.589
1341	0.606
1342	0.609
1343	0.617
1344	0.621
1345	0.604
1346	0.593
1347	0.618
1348	0.582
1349	0.599
1350	0.59
1351	0.571
1352	0.609
1353	0.586
1354	0.612
1355	0.611
1356	0.586
1357	0.612
1358	0.597
1359	0.62
1360	0.604
1361	0.588
1362	0.608
1363	0.613
1364	0.617
1365	0.581
1366	0.635
1367	0.593
1368	0.568
1369	0.598
1370	0.593
1371	0.58
1372	0.595
1373	0.591
1374	0.596
1375	0.632
1376	0.593
1377	0.606
1378	0.614
1379	0.621
1380	0.6
1381	0.594
1382	0.595
1383	0.597
1384	0.607
1385	0.603
1386	0.596
1387	0.601
1388	0.595
1389	0.595
1390	0.62
1391	0.589
1392	0.606
1393	0.592
1394	0.622
1395	0.587
1396	0.599
1397	0.59
1398	0.602
1399	0.614
1400	0.602
1401	0.598
1402	0.601
1403	0.619
1404	0.607
1405	0.576
1406	0.602
1407	0.591
1408	0.606
1409	0.596
1410	0.6
1411	0.6
1412	0.591
1413	0.584
1414	0.622
1415	0.622
1416	0.573
1417	0.596
1418	0.591
1419	0.574
1420	0.601
1421	0.615
1422	0.59
1423	0.606
1424	0.579
1425	0.625
1426	0.609
1427	0.589
1428	0.611
1429	0.619
1430	0.601
1431	0.628
1432	0.603
1433	0.606
1434	0.563
1435	0.599
1436	0.62
1437	0.582
1438	0.608
1439	0.596
1440	0.611
1441	0.586
1442	0.602
1443	0.608
1444	0.607
1445	0.612
1446	0.582
1447	0.598
1448	0.597
1449	0.606
1450	0.597
1451	0.6
1452	0.582
1453	0.581
1454	0.627
1455	0.591
1456	0.606
1457	0.609
1458	0.62
1459	0.611
1460	0.6
1461	0.613
1462	0.594
1463	0.582
1464	0.584
1465	0.603
1466	0.595
1467	0.614
1468	0.611
1469	0.585
1470	0.604
1471	0.605
1472	0.596
1473	0.614
1474	0.613
1475	0.607
1476	0.591
1477	0.599
1478	0.585
1479	0.599
1480	0.594
1481	0.595
1482	0.589
1483	0.591
1484	0.604
1485	0.618
1486	0.59
1487	0.612
1488	0.596
1489	0.567
1490	0.601
1491	0.622
1492	0.596
1493	0.603
1494	0.596
1495	0.6
1496	0.604
1497	0.6
1498	0.599
1499	0.605
1500	0.603
1501	0.576
1502	0.599
1503	0.605
1504	0.606
1505	0.623
1506	0.607
1507	0.608
1508	0.592
1509	0.596
1510	0.605
1511	0.585
1512	0.604
1513	0.597
1514	0.595
1515	0.59
1516	0.598
1517	0.604
1518	0.588
1519	0.593
1520	0.6
1521	0.602
1522	0.596
1523	0.602
1524	0.594
1525	0.609
1526	0.594
1527	0.6
1528	0.607
1529	0.576
1530	0.603
1531	0.605
1532	0.61
1533	0.593
1534	0.608
1535	0.592
1536	0.609
1537	0.606
1538	0.612
1539	0.621
1540	0.61
1541	0.585
1542	0.595
1543	0.584
1544	0.593
1545	0.606
1546	0.598
1547	0.577
1548	0.599
1549	0.597
1550	0.597
1551	0.602
1552	0.608
1553	0.599
1554	0.6
1555	0.594
1556	0.602
1557	0.605
1558	0.588
1559	0.582
1560	0.594
1561	0.605
1562	0.6
1563	0.588
1564	0.609
1565	0.579
1566	0.586
1567	0.6
1568	0.603
1569	0.604
1570	0.608
1571	0.598
1572	0.63
1573	0.599
1574	0.585
1575	0.569
1576	0.615
1577	0.599
1578	0.604
1579	0.608
1580	0.594
1581	0.596
1582	0.597
1583	0.606
1584	0.606
1585	0.586
1586	0.612
1587	0.61
1588	0.625
1589	0.593
1590	0.611
1591	0.598
1592	0.577
1593	0.62
1594	0.605
1595	0.604
1596	0.575
1597	0.604
1598	0.583
1599	0.597
1600	0.605
1601	0.585
1602	0.602
1603	0.595
1604	0.602
1605	0.611
1606	0.608
1607	0.609
1608	0.588
1609	0.604
1610	0.594
1611	0.597
1612	0.609
1613	0.582
1614	0.583
1615	0.599
1616	0.614
1617	0.61
1618	0.588
1619	0.598
1620	0.604
1621	0.6
1622	0.618
1623	0.594
1624	0.592
1625	0.572
1626	0.607
1627	0.6
1628	0.589
1629	0.601
1630	0.609
1631	0.592
1632	0.598
1633	0.603
1634	0.605
1635	0.613
1636	0.615
1637	0.612
1638	0.604
1639	0.578
1640	0.599
1641	0.627
1642	0.613
1643	0.605
1644	0.6
1645	0.612
1646	0.613
1647	0.573
1648	0.608
1649	0.6
1650	0.591
1651	0.591
1652	0.586
1653	0.609
1654	0.623
1655	0.598
1656	0.591
1657	0.593
1658	0.589
1659	0.622
1660	0.593
1661	0.579
1662	0.622
1663	0.603
1664	0.609
1665	0.594
1666	0.588
1667	0.588
1668	0.583
1669	0.609
1670	0.614
1671	0.615
1672	0.614
1673	0.592
1674	0.617
1675	0.595
1676	0.618
1677	0.602
1678	0.601
1679	0.596
1680	0.595
1681	0.591
1682	0.586
1683	0.613
1684	0.597
1685	0.614
1686	0.6
1687	0.599
1688	0.591
1689	0.592
1690	0.608
1691	0.596
1692	0.623
1693	0.587
1694	0.587
1695	0.621
1696	0.622
1697	0.608
1698	0.584
1699	0.61
1700	0.594
1701	0.591
1702	0.596
1703	0.598
1704	0.589
1705	0.621
1706	0.608
1707	0.611
1708	0.599
1709	0.613
1710	0.623
1711	0.614
1712	0.609
1713	0.581
1714	0.599
1715	0.605
1716	0.584
1717	0.606
1718	0.591
1719	0.597
1720	0.597
1721	0.59
1722	0.611
1723	0.61
1724	0.611
1725	0.612
1726	0.625
1727	0.609
1728	0.593
1729	0.581
1730	0.582
1731	0.604
1732	0.607
1733	0.605
1734	0.604
1735	0.614
1736	0.604
1737	0.597
1738	0.6
1739	0.594
1740	0.594
1741	0.59
1742	0.61
1743	0.601
1744	0.61
1745	0.592
1746	0.609
1747	0.612
1748	0.618
1749	0.612
1750	0.58
1751	0.602
1752	0.601
1753	0.596
1754	0.603
1755	0.613
1756	0.602
1757	0.603
1758	0.598
1759	0.609
1760	0.59
1761	0.6
1762	0.619
1763	0.606
1764	0.624
1765	0.594
1766	0.613
1767	0.617
1768	0.606
1769	0.613
1770	0.61
1771	0.595
1772	0.604
1773	0.6
1774	0.602
1775	0.614
1776	0.609
1777	0.597
1778	0.581
1779	0.608
1780	0.62
1781	0.589
1782	0.594
1783	0.596
1784	0.584
1785	0.63
1786	0.608
1787	0.606
1788	0.615
1789	0.613
1790	0.604
1791	0.6
1792	0.61
1793	0.598
1794	0.603
1795	0.602
1796	0.608
1797	0.619
1798	0.59
1799	0.593
1800	0.58
1801	0.606
1802	0.607
1803	0.605
1804	0.584
1805	0.593
1806	0.587
1807	0.628
1808	0.584
1809	0.602
1810	0.599
1811	0.605
1812	0.576
1813	0.603
1814	0.604
1815	0.597
1816	0.607
1817	0.594
1818	0.607
1819	0.606
1820	0.597
1821	0.606
1822	0.606
1823	0.632
1824	0.579
1825	0.61
1826	0.602
1827	0.592
1828	0.603
1829	0.593
1830	0.59
1831	0.607
1832	0.614
1833	0.589
1834	0.608
1835	0.603
1836	0.594
1837	0.597
1838	0.606
1839	0.605
1840	0.59
1841	0.594
1842	0.579
1843	0.61
1844	0.607
1845	0.591
1846	0.603
1847	0.591
1848	0.593
1849	0.617
1850	0.603
1851	0.593
1852	0.597
1853	0.604
1854	0.591
1855	0.582
1856	0.596
1857	0.598
1858	0.588
1859	0.612
1860	0.59
1861	0.595
1862	0.579
1863	0.597
1864	0.609
1865	0.591
1866	0.579
1867	0.587
1868	0.608
1869	0.604
1870	0.585
1871	0.593
1872	0.603
1873	0.592
1874	0.606
1875	0.583
1876	0.596
1877	0.615
1878	0.59
1879	0.606
1880	0.603
1881	0.618
1882	0.6
1883	0.606
1884	0.597
1885	0.598
1886	0.607
1887	0.607
1888	0.611
1889	0.595
1890	0.589
1891	0.592
1892	0.597
1893	0.577
1894	0.608
1895	0.597
1896	0.597
1897	0.593
1898	0.606
1899	0.599
1900	0.6
1901	0.61
1902	0.591
1903	0.594
1904	0.591
1905	0.603
1906	0.604
1907	0.596
1908	0.604
1909	0.581
1910	0.585
1911	0.606
1912	0.61
1913	0.591
1914	0.603
1915	0.628
1916	0.594
1917	0.604
1918	0.608
1919	0.595
1920	0.603
1921	0.599
1922	0.593
1923	0.612
1924	0.591
1925	0.601
1926	0.614
1927	0.6
1928	0.607
1929	0.601
1930	0.621
1931	0.593
1932	0.595
1933	0.595
1934	0.616
1935	0.568
1936	0.61
1937	0.611
1938	0.609
1939	0.59
1940	0.603
1941	0.608
1942	0.606
1943	0.605
1944	0.579
1945	0.601
1946	0.578
1947	0.582
1948	0.587
1949	0.584
1950	0.585
1951	0.595
1952	0.61
1953	0.614
1954	0.585
1955	0.591
1956	0.593
1957	0.589
1958	0.603
1959	0.608
1960	0.605
1961	0.599
1962	0.592
1963	0.594
1964	0.614
1965	0.597
1966	0.59
1967	0.598
1968	0.584
1969	0.6
1970	0.627
1971	0.593
1972	0.614
1973	0.612
1974	0.591
1975	0.593
1976	0.617
1977	0.602
1978	0.605
1979	0.604
1980	0.606
1981	0.599
1982	0.61
1983	0.602
1984	0.592
1985	0.593
1986	0.597
1987	0.598
1988	0.591
1989	0.588
1990	0.589
1991	0.592
1992	0.594
1993	0.583
1994	0.596
1995	0.59
1996	0.606
1997	0.589
1998	0.59
1999	0.615
2000	0.605
2001	0.584
2002	0.595
2003	0.609
2004	0.6
2005	0.603
2006	0.602
2007	0.594
2008	0.593
2009	0.608
2010	0.61
2011	0.587
2012	0.602
2013	0.601
2014	0.604
2015	0.593
2016	0.622
2017	0.599
2018	0.588
2019	0.586
2020	0.617
2021	0.594
2022	0.614
2023	0.605
2024	0.591
2025	0.617
2026	0.59
2027	0.601
2028	0.595
2029	0.607
2030	0.588
2031	0.602
2032	0.582
2033	0.618
2034	0.598
2035	0.597
2036	0.613
2037	0.607
2038	0.603
2039	0.596
2040	0.591
2041	0.6
2042	0.591
2043	0.599
2044	0.592
2045	0.601
2046	0.618
2047	0.609
2048	0.606
2049	0.589
2050	0.583
2051	0.604
2052	0.61
2053	0.595
2054	0.612
2055	0.594
2056	0.599
2057	0.609
2058	0.598
2059	0.594
2060	0.598
2061	0.601
2062	0.613
2063	0.587
2064	0.581
2065	0.605
2066	0.617
2067	0.598
2068	0.616
2069	0.587
2070	0.609
2071	0.598
2072	0.629
2073	0.594
2074	0.6
2075	0.604
2076	0.592
2077	0.615
2078	0.584
2079	0.582
2080	0.609
2081	0.615
2082	0.596
2083	0.603
2084	0.597
2085	0.617
2086	0.617
2087	0.584
2088	0.601
2089	0.584
2090	0.601
2091	0.604
2092	0.606
2093	0.605
2094	0.602
2095	0.597
2096	0.595
2097	0.603
2098	0.604
2099	0.605
2100	0.594
2101	0.606
2102	0.597
2103	0.616
2104	0.602
2105	0.594
2106	0.592
2107	0.612
2108	0.593
2109	0.606
2110	0.594
2111	0.596
2112	0.59
2113	0.602
2114	0.604
2115	0.587
2116	0.603
2117	0.61
2118	0.574
2119	0.629
2120	0.585
2121	0.603
2122	0.603
2123	0.595
2124	0.618
2125	0.602
2126	0.601
2127	0.584
2128	0.59
2129	0.602
2130	0.592
2131	0.611
2132	0.586
2133	0.604
2134	0.589
2135	0.608
2136	0.618
2137	0.593
2138	0.601
2139	0.603
2140	0.613
2141	0.612
2142	0.608
